Index,Test Name,Version,Sample Group Name,Unit,Increase Is Better,Min,Max,Median,Average,Standard Deviation,Sum,Values
15,"Scaffold.Maps.Tests.Performance.MapIndexerValuesBench.Indexer_Values_PerRead_Count10",1,"Indexer_Values_PerRead_Count10:Time","Nanosecond",No,425.5,494.32,430.28,439.8755,19.7851129577266,8797.51,432.72, 439.09, 427.1, 436.67, 429.3, 426.42, 494.32, 425.5, 425.78, 439.65, 431.07, 425.72, 428.58, 450.46, 473.17, 429.49, 429.46, 440.22, 484.26, 428.53
16,"Scaffold.Maps.Tests.Performance.MapIndexerValuesBench.Indexer_Values_PerRead_Count10",1,"Indexer_Values_PerRead_Count10:Allocated","Byte",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17,"Scaffold.Maps.Tests.Performance.MapIndexerValuesBench.Indexer_Values_PerRead_Count10",1,"Indexer_Values_PerRead_Count10:Gen0","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18,"Scaffold.Maps.Tests.Performance.MapIndexerValuesBench.Indexer_Values_PerRead_Count10",1,"Indexer_Values_PerRead_Count10:Gen1","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19,"Scaffold.Maps.Tests.Performance.MapIndexerValuesBench.Indexer_Values_PerRead_Count10",1,"Indexer_Values_PerRead_Count10:Gen2","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20,"Scaffold.Maps.Tests.Performance.MapIndexerValuesBench.Indexer_Values_PerRead_Count100",1,"Indexer_Values_PerRead_Count100:Time","Nanosecond",No,3264.98,3892.6,3340.56,3400.906,178.331371592325,68018.12,3339.73, 3341.39, 3347.51, 3306.15, 3313.82, 3385.62, 3275.82, 3273.98, 3892.6, 3268.38, 3264.98, 3738.84, 3281.18, 3269.4, 3779.5, 3385.69, 3409.52, 3414.5, 3425.11, 3304.4
21,"Scaffold.Maps.Tests.Performance.MapIndexerValuesBench.Indexer_Values_PerRead_Count100",1,"Indexer_Values_PerRead_Count100:Allocated","Byte",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22,"Scaffold.Maps.Tests.Performance.MapIndexerValuesBench.Indexer_Values_PerRead_Count100",1,"Indexer_Values_PerRead_Count100:Gen0","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23,"Scaffold.Maps.Tests.Performance.MapIndexerValuesBench.Indexer_Values_PerRead_Count100",1,"Indexer_Values_PerRead_Count100:Gen1","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24,"Scaffold.Maps.Tests.Performance.MapIndexerValuesBench.Indexer_Values_PerRead_Count100",1,"Indexer_Values_PerRead_Count100:Gen2","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25,"Scaffold.Maps.Tests.Performance.MapIndexerValuesBench.Indexer_Values_PerRead_Count1000",1,"Indexer_Values_PerRead_Count1000:Time","Nanosecond",No,31165.59,48657.59,31555.76,33333.792,5070.61041260478,666675.84,31165.59, 31228.86, 31424.28, 48298.43, 31205.56, 48657.59, 31413.98, 31643.38, 31171.48, 32154.65, 32613.95, 32554.35, 32586.07, 31882.16, 31489.38, 31229.24, 31251.16, 31622.14, 31883.41, 31200.18
26,"Scaffold.Maps.Tests.Performance.MapIndexerValuesBench.Indexer_Values_PerRead_Count1000",1,"Indexer_Values_PerRead_Count1000:Allocated","Byte",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27,"Scaffold.Maps.Tests.Performance.MapIndexerValuesBench.Indexer_Values_PerRead_Count1000",1,"Indexer_Values_PerRead_Count1000:Gen0","Undefined",No,0,2,0,0.15,0.476969600708473,3,0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28,"Scaffold.Maps.Tests.Performance.MapIndexerValuesBench.Indexer_Values_PerRead_Count1000",1,"Indexer_Values_PerRead_Count1000:Gen1","Undefined",No,0,2,0,0.15,0.476969600708473,3,0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29,"Scaffold.Maps.Tests.Performance.MapIndexerValuesBench.Indexer_Values_PerRead_Count1000",1,"Indexer_Values_PerRead_Count1000:Gen2","Undefined",No,0,2,0,0.15,0.476969600708473,3,0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30,"Scaffold.Maps.Tests.Performance.MapKeyEnumerationBench.GetPrimaryKeys_1000Entries_10000Calls",1,"GetPrimaryKeys_1000Entries_10000Calls:Time","Nanosecond",No,76234.83,117621.65,78643.83,83636.034,12630.3969152942,1672720.68,79086.79, 79226.45, 80116.81, 80689.23, 80924.7, 117621.65, 77046.67, 76625.77, 111612.25, 76965.48, 76856.88, 76234.83, 79881.23, 79684.85, 77790.82, 78200.87, 110984.93, 77789.88, 78030.91, 77349.68
31,"Scaffold.Maps.Tests.Performance.MapKeyEnumerationBench.GetPrimaryKeys_1000Entries_10000Calls",1,"GetPrimaryKeys_1000Entries_10000Calls:Allocated","Byte",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32,"Scaffold.Maps.Tests.Performance.MapKeyEnumerationBench.GetPrimaryKeys_1000Entries_10000Calls",1,"GetPrimaryKeys_1000Entries_10000Calls:Gen0","Undefined",No,2,5,3,2.8,0.678232998312527,56,3, 3, 3, 3, 3, 5, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3
33,"Scaffold.Maps.Tests.Performance.MapKeyEnumerationBench.GetPrimaryKeys_1000Entries_10000Calls",1,"GetPrimaryKeys_1000Entries_10000Calls:Gen1","Undefined",No,2,5,3,2.8,0.678232998312527,56,3, 3, 3, 3, 3, 5, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3
34,"Scaffold.Maps.Tests.Performance.MapKeyEnumerationBench.GetPrimaryKeys_1000Entries_10000Calls",1,"GetPrimaryKeys_1000Entries_10000Calls:Gen2","Undefined",No,2,5,3,2.8,0.678232998312527,56,3, 3, 3, 3, 3, 5, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3
35,"Scaffold.Maps.Tests.Performance.MapKeyEnumerationBench.GetSecondaryKeys_1000Entries_10000Calls",1,"GetSecondaryKeys_1000Entries_10000Calls:Time","Nanosecond",No,76699.08,114367.14,78670.78,83627.691,11976.8478693206,1672553.82,80351.26, 80220.6, 78292.82, 114367.14, 78278.13, 78811.59, 79587.22, 77872.53, 79509.55, 111004.71, 77209.17, 80492.78, 80690.88, 78119.43, 77504.59, 76974.07, 110507.76, 76699.08, 78529.97, 77530.54
36,"Scaffold.Maps.Tests.Performance.MapKeyEnumerationBench.GetSecondaryKeys_1000Entries_10000Calls",1,"GetSecondaryKeys_1000Entries_10000Calls:Allocated","Byte",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
37,"Scaffold.Maps.Tests.Performance.MapKeyEnumerationBench.GetSecondaryKeys_1000Entries_10000Calls",1,"GetSecondaryKeys_1000Entries_10000Calls:Gen0","Undefined",No,3,3,3,3,0,60,3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
38,"Scaffold.Maps.Tests.Performance.MapKeyEnumerationBench.GetSecondaryKeys_1000Entries_10000Calls",1,"GetSecondaryKeys_1000Entries_10000Calls:Gen1","Undefined",No,3,3,3,3,0,60,3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
39,"Scaffold.Maps.Tests.Performance.MapKeyEnumerationBench.GetSecondaryKeys_1000Entries_10000Calls",1,"GetSecondaryKeys_1000Entries_10000Calls:Gen2","Undefined",No,3,3,3,3,0,60,3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
40,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_Add_FromEmpty_Count10",1,"Dict_Add_FromEmpty_Count10:Time","Nanosecond",No,3226.4,3599,3310.7,3344.91,108.459826203069,66898.2,3315, 3273.6, 3583, 3347.6, 3599, 3354.6, 3348.2, 3285.8, 3399.4, 3306.4, 3277.8, 3553.4, 3242.2, 3232, 3283.4, 3290.2, 3375.2, 3261.4, 3343.6, 3226.4
41,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_Add_FromEmpty_Count10",1,"Dict_Add_FromEmpty_Count10:Allocated","Byte",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_Add_FromEmpty_Count10",1,"Dict_Add_FromEmpty_Count10:Gen0","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
43,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_Add_FromEmpty_Count10",1,"Dict_Add_FromEmpty_Count10:Gen1","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
44,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_Add_FromEmpty_Count10",1,"Dict_Add_FromEmpty_Count10:Gen2","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
45,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_Add_FromEmpty_Count100",1,"Dict_Add_FromEmpty_Count100:Time","Nanosecond",No,27849,29601,28362.5,28572.95,520.160982292982,571459,28139, 28264, 27849, 28677, 28349, 29601, 29475, 29053, 27995, 27973, 28269, 29028, 28638, 28376, 28115, 28285, 29045, 29383, 28799, 28146
46,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_Add_FromEmpty_Count100",1,"Dict_Add_FromEmpty_Count100:Allocated","Byte",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
